instant_hour,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,temp_celsius_hour,atemp_celsius_hour,instant_day,weathersit_day,temp_celsius_day,atemp_celsius_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,temp_hour_cluster,hum_hour_cluster,windspeed_hour_cluster
8516,2011-12-26,1,0,12,13,1,1,0,1,40.0,19.999499999999998,57,83,140,9.86,9.997399999999999,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Low Humidity,Moderate Wind
8517,2011-12-26,1,0,12,14,1,1,0,1,40.0,22.0028,73,80,153,9.86,9.997399999999999,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Low Humidity,Moderate Wind
8518,2011-12-26,1,0,12,15,1,1,0,1,40.0,16.997899999999998,26,105,131,9.86,9.997399999999999,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Low Humidity,Moderate Wind
8519,2011-12-26,1,0,12,16,1,1,0,1,43.0,19.0012,28,69,97,8.919999999999998,5.997799999999998,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Moderate Humidity,Moderate Wind
8520,2011-12-26,1,0,12,17,1,1,0,1,46.0,15.001299999999999,30,67,97,7.98,5.001199999999997,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Moderate Humidity,Moderate Wind
8521,2011-12-26,1,0,12,18,1,1,0,1,49.0,6.0032,21,54,75,7.040000000000001,5.997799999999998,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Moderate Humidity,Light Wind
8522,2011-12-26,1,0,12,19,1,1,0,1,65.0,6.0032,16,49,65,6.1,5.001199999999997,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Moderate Humidity,Light Wind
8523,2011-12-26,1,0,12,20,1,1,0,1,56.00000000000001,6.0032,14,42,56,6.1,5.001199999999997,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Moderate Humidity,Light Wind
8524,2011-12-26,1,0,12,21,1,1,0,1,70.0,0.0,10,39,49,4.220000000000001,3.998000000000001,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Moderate Humidity,No/Very Low Wind
8525,2011-12-26,1,0,12,22,1,1,0,1,70.0,0.0,5,22,27,4.220000000000001,3.998000000000001,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Moderate Humidity,No/Very Low Wind
8526,2011-12-26,1,0,12,23,1,1,0,1,70.0,7.0015,4,25,29,4.220000000000001,1.9982000000000006,360,1,7.121732999999999,4.825310000000002,50.6957,16.044155,430,887,1317,Cold,Moderate Humidity,Light Wind
8527,2011-12-27,1,0,12,0,0,2,1,1,70.0,11.0014,3,9,12,4.220000000000001,1.0015999999999998,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Moderate Wind
8528,2011-12-27,1,0,12,1,0,2,1,1,70.0,8.9981,0,6,6,4.220000000000001,1.9982000000000006,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Light Wind
8529,2011-12-27,1,0,12,2,0,2,1,1,70.0,8.9981,2,2,4,4.220000000000001,1.9982000000000006,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Light Wind
8530,2011-12-27,1,0,12,3,0,2,1,2,61.0,15.001299999999999,0,3,3,6.1,3.0014000000000003,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Moderate Wind
8531,2011-12-27,1,0,12,4,0,2,1,2,65.0,15.001299999999999,0,3,3,6.1,3.0014000000000003,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Moderate Wind
8532,2011-12-27,1,0,12,5,0,2,1,2,64.0,19.0012,0,8,8,6.1,1.9982000000000006,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Moderate Wind
8533,2011-12-27,1,0,12,6,0,2,1,2,61.0,19.999499999999998,0,35,35,6.1,1.9982000000000006,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Moderate Wind
8534,2011-12-27,1,0,12,7,0,2,1,2,65.0,19.0012,1,79,80,6.1,3.0014000000000003,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Moderate Wind
8535,2011-12-27,1,0,12,8,0,2,1,2,65.0,11.0014,9,155,164,6.1,3.998000000000001,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Moderate Wind
8536,2011-12-27,1,0,12,9,0,2,1,3,66.0,7.0015,19,85,104,7.040000000000001,5.997799999999998,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Light Wind
8537,2011-12-27,1,0,12,10,0,2,1,2,66.0,6.0032,13,47,60,7.040000000000001,5.997799999999998,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Light Wind
8538,2011-12-27,1,0,12,11,0,2,1,3,66.0,7.0015,6,24,30,7.040000000000001,5.997799999999998,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,Moderate Humidity,Light Wind
8539,2011-12-27,1,0,12,12,0,2,1,3,81.0,6.0032,8,16,24,6.1,5.001199999999997,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,High Humidity,Light Wind
8540,2011-12-27,1,0,12,13,0,2,1,3,87.0,8.9981,1,19,20,6.1,3.998000000000001,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,High Humidity,Light Wind
8541,2011-12-27,1,0,12,14,0,2,1,3,82.0,26.0027,0,14,14,11.739999999999998,11.997200000000003,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Mild,High Humidity,Strong Wind
8542,2011-12-27,1,0,12,15,0,2,1,3,82.0,26.0027,2,17,19,11.739999999999998,11.997200000000003,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Mild,High Humidity,Strong Wind
8543,2011-12-27,1,0,12,16,0,2,1,3,88.0,22.0028,2,44,46,12.68,13.000399999999999,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Mild,High Humidity,Moderate Wind
8544,2011-12-27,1,0,12,17,0,2,1,3,87.0,8.9981,6,109,115,10.8,11.000600000000002,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Mild,High Humidity,Light Wind
8545,2011-12-27,1,0,12,18,0,2,1,1,87.0,19.0012,9,126,135,9.86,9.997399999999999,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,High Humidity,Moderate Wind
8546,2011-12-27,1,0,12,19,0,2,1,1,87.0,11.0014,3,87,90,7.98,5.997799999999998,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,High Humidity,Moderate Wind
8547,2011-12-27,1,0,12,20,0,2,1,1,93.0,6.0032,3,66,69,7.040000000000001,5.997799999999998,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,High Humidity,Light Wind
8548,2011-12-27,1,0,12,21,0,2,1,1,87.0,6.0032,11,52,63,7.040000000000001,5.997799999999998,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,High Humidity,Light Wind
8549,2011-12-27,1,0,12,22,0,2,1,1,87.0,6.0032,3,29,32,7.040000000000001,5.997799999999998,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,High Humidity,Light Wind
8550,2011-12-27,1,0,12,23,0,2,1,1,93.0,8.9981,2,24,26,6.1,3.998000000000001,361,2,7.275,5.6237780000000015,76.25,12.62615,103,1059,1162,Cold,High Humidity,Light Wind
8551,2011-12-28,1,0,12,0,0,3,1,1,87.0,11.0014,0,10,10,7.040000000000001,5.001199999999997,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,High Humidity,Moderate Wind
8552,2011-12-28,1,0,12,1,0,3,1,1,76.0,11.0014,0,12,12,7.040000000000001,5.001199999999997,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,High Humidity,Moderate Wind
8553,2011-12-28,1,0,12,2,0,3,1,1,61.0,16.997899999999998,0,7,7,7.040000000000001,3.998000000000001,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8554,2011-12-28,1,0,12,3,0,3,1,1,61.0,16.997899999999998,0,4,4,7.040000000000001,3.998000000000001,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8555,2011-12-28,1,0,12,5,0,3,1,1,56.99999999999999,23.9994,0,9,9,7.040000000000001,3.0014000000000003,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8556,2011-12-28,1,0,12,6,0,3,1,1,56.99999999999999,16.997899999999998,1,42,43,7.040000000000001,3.998000000000001,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8557,2011-12-28,1,0,12,7,0,3,1,1,56.99999999999999,16.997899999999998,4,106,110,7.040000000000001,3.998000000000001,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8558,2011-12-28,1,0,12,8,0,3,1,1,56.99999999999999,23.9994,11,206,217,7.040000000000001,3.0014000000000003,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8559,2011-12-28,1,0,12,9,0,3,1,1,56.99999999999999,22.0028,18,171,189,7.040000000000001,3.998000000000001,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8560,2011-12-28,1,0,12,10,0,3,1,1,56.99999999999999,15.001299999999999,12,84,96,7.98,5.001199999999997,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8561,2011-12-28,1,0,12,11,0,3,1,1,46.0,23.9994,18,93,111,8.919999999999998,5.997799999999998,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8562,2011-12-28,1,0,12,12,0,3,1,1,46.0,36.9974,32,108,140,7.98,3.0014000000000003,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Strong Wind
8563,2011-12-28,1,0,12,13,0,3,1,1,39.0,31.0009,24,135,159,7.98,3.0014000000000003,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Low Humidity,Strong Wind
8564,2011-12-28,1,0,12,14,0,3,1,1,39.0,26.0027,24,96,120,7.040000000000001,3.0014000000000003,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Low Humidity,Strong Wind
8565,2011-12-28,1,0,12,15,0,3,1,1,36.0,27.999299999999998,16,101,117,7.040000000000001,3.0014000000000003,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Low Humidity,Strong Wind
8566,2011-12-28,1,0,12,16,0,3,1,1,36.0,27.999299999999998,23,144,167,6.1,1.9982000000000006,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Low Humidity,Strong Wind
8567,2011-12-28,1,0,12,17,0,3,1,1,38.0,16.997899999999998,25,225,250,5.160000000000002,1.9982000000000006,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Low Humidity,Moderate Wind
8568,2011-12-28,1,0,12,18,0,3,1,1,38.0,22.0028,10,159,169,4.220000000000001,-0.9982000000000006,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Low Humidity,Moderate Wind
8569,2011-12-28,1,0,12,19,0,3,1,1,41.0,16.997899999999998,16,135,151,3.2799999999999994,-0.9982000000000006,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8570,2011-12-28,1,0,12,20,0,3,1,1,41.0,15.001299999999999,9,70,79,3.2799999999999994,-0.9982000000000006,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8571,2011-12-28,1,0,12,21,0,3,1,1,44.0,8.9981,7,63,70,2.34,-0.9982000000000006,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Light Wind
8572,2011-12-28,1,0,12,22,0,3,1,1,44.0,7.0015,2,31,33,2.34,-0.0015999999999998238,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Light Wind
8573,2011-12-28,1,0,12,23,0,3,1,1,44.0,16.997899999999998,3,36,39,2.34,-2.0013999999999985,362,1,6.05911,2.4782839999999986,50.39130000000001,19.695386999999997,255,2047,2302,Cold,Moderate Humidity,Moderate Wind
8574,2011-12-29,1,0,12,0,0,4,1,2,47.0,12.998000000000001,4,24,28,2.34,-0.9982000000000006,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Moderate Wind
8575,2011-12-29,1,0,12,1,0,4,1,1,47.0,15.001299999999999,0,15,15,2.34,-2.0013999999999985,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Moderate Wind
8576,2011-12-29,1,0,12,2,0,4,1,1,51.0,7.0015,0,3,3,1.4000000000000004,-0.9982000000000006,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8577,2011-12-29,1,0,12,3,0,4,1,1,55.00000000000001,12.998000000000001,0,2,2,1.4000000000000004,-2.9979999999999993,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Moderate Wind
8578,2011-12-29,1,0,12,4,0,4,1,1,55.00000000000001,11.0014,1,2,3,1.4000000000000004,-2.0013999999999985,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Moderate Wind
8579,2011-12-29,1,0,12,5,0,4,1,1,55.00000000000001,7.0015,0,10,10,1.4000000000000004,-0.9982000000000006,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8580,2011-12-29,1,0,12,6,0,4,1,1,59.0,0.0,2,39,41,1.4000000000000004,1.0015999999999998,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,No/Very Low Wind
8581,2011-12-29,1,0,12,7,0,4,1,1,64.0,6.0032,2,104,106,0.4599999999999991,-2.0013999999999985,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8582,2011-12-29,1,0,12,8,0,4,1,2,64.0,0.0,3,207,210,1.4000000000000004,1.0015999999999998,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,No/Very Low Wind
8583,2011-12-29,1,0,12,9,0,4,1,2,64.0,8.9981,15,155,170,1.4000000000000004,-2.0013999999999985,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8584,2011-12-29,1,0,12,10,0,4,1,2,64.0,11.0014,13,97,110,2.34,-0.9982000000000006,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Moderate Wind
8585,2011-12-29,1,0,12,11,0,4,1,2,60.0,6.0032,23,99,122,3.2799999999999994,1.0015999999999998,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8586,2011-12-29,1,0,12,12,0,4,1,2,56.00000000000001,7.0015,12,118,130,4.220000000000001,1.9982000000000006,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8587,2011-12-29,1,0,12,13,0,4,1,2,52.0,7.0015,36,95,131,5.160000000000002,3.0014000000000003,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8588,2011-12-29,1,0,12,14,0,4,1,2,52.0,0.0,30,112,142,6.1,5.997799999999998,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,No/Very Low Wind
8589,2011-12-29,1,0,12,15,0,4,1,2,52.0,6.0032,27,150,177,6.1,5.001199999999997,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8590,2011-12-29,1,0,12,16,0,4,1,1,52.0,11.0014,22,155,177,6.1,3.998000000000001,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Moderate Wind
8591,2011-12-29,1,0,12,17,0,4,1,1,61.0,11.0014,14,226,240,6.1,3.998000000000001,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Moderate Wind
8592,2011-12-29,1,0,12,18,0,4,1,1,56.00000000000001,8.9981,15,192,207,6.1,3.998000000000001,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8593,2011-12-29,1,0,12,19,0,4,1,1,56.00000000000001,7.0015,11,124,135,6.1,5.001199999999997,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8594,2011-12-29,1,0,12,20,0,4,1,1,65.0,7.0015,8,88,96,5.160000000000002,3.0014000000000003,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8595,2011-12-29,1,0,12,21,0,4,1,2,61.0,8.9981,8,60,68,5.160000000000002,3.0014000000000003,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8596,2011-12-29,1,0,12,22,0,4,1,1,65.0,8.9981,7,48,55,5.160000000000002,3.0014000000000003,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Light Wind
8597,2011-12-29,1,0,12,23,0,4,1,1,65.0,11.0014,1,44,45,6.1,3.998000000000001,363,1,3.6716510000000007,1.4168720000000015,57.4167,8.000604000000001,254,2169,2423,Cold,Moderate Humidity,Moderate Wind
8598,2011-12-30,1,0,12,0,0,5,1,1,70.0,8.9981,4,26,30,5.160000000000002,3.0014000000000003,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8599,2011-12-30,1,0,12,1,0,5,1,1,65.0,6.0032,9,11,20,4.220000000000001,3.0014000000000003,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8600,2011-12-30,1,0,12,2,0,5,1,1,70.0,7.0015,2,10,12,3.2799999999999994,1.0015999999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8601,2011-12-30,1,0,12,3,0,5,1,1,70.0,7.0015,0,6,6,3.2799999999999994,1.0015999999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8602,2011-12-30,1,0,12,4,0,5,1,1,70.0,6.0032,0,2,2,3.2799999999999994,1.0015999999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8603,2011-12-30,1,0,12,5,0,5,1,1,75.0,6.0032,0,10,10,2.34,1.0015999999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,High Humidity,Light Wind
8604,2011-12-30,1,0,12,6,0,5,1,1,70.0,6.0032,1,31,32,3.2799999999999994,1.0015999999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8605,2011-12-30,1,0,12,7,0,5,1,1,75.0,6.0032,3,92,95,3.2799999999999994,1.0015999999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,High Humidity,Light Wind
8606,2011-12-30,1,0,12,8,0,5,1,2,75.0,6.0032,12,193,205,3.2799999999999994,1.0015999999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,High Humidity,Light Wind
8607,2011-12-30,1,0,12,9,0,5,1,1,75.0,0.0,19,175,194,4.220000000000001,3.998000000000001,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,High Humidity,No/Very Low Wind
8608,2011-12-30,1,0,12,10,0,5,1,1,65.0,16.997899999999998,10,108,118,6.1,3.0014000000000003,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Moderate Wind
8609,2011-12-30,1,0,12,11,0,5,1,1,66.0,12.998000000000001,45,126,171,7.040000000000001,5.001199999999997,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Moderate Wind
8610,2011-12-30,1,0,12,12,0,5,1,1,56.99999999999999,8.9981,38,159,197,7.040000000000001,5.997799999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8611,2011-12-30,1,0,12,13,0,5,1,2,53.0,8.9981,53,154,207,8.919999999999998,7.000999999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8612,2011-12-30,1,0,12,14,0,5,1,2,47.0,6.0032,67,178,245,10.8,11.000600000000002,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Mild,Moderate Humidity,Light Wind
8613,2011-12-30,1,0,12,15,0,5,1,1,44.0,0.0,56,236,292,11.739999999999998,11.997200000000003,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Mild,Moderate Humidity,No/Very Low Wind
8614,2011-12-30,1,0,12,16,0,5,1,1,47.0,12.998000000000001,36,247,283,11.739999999999998,11.997200000000003,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Mild,Moderate Humidity,Moderate Wind
8615,2011-12-30,1,0,12,17,0,5,1,1,54.0,11.0014,54,188,242,9.86,9.997399999999999,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Moderate Wind
8616,2011-12-30,1,0,12,18,0,5,1,1,62.0,8.9981,19,163,182,8.919999999999998,7.000999999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8617,2011-12-30,1,0,12,19,0,5,1,2,49.0,27.999299999999998,16,96,112,7.98,3.998000000000001,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Strong Wind
8618,2011-12-30,1,0,12,20,0,5,1,2,66.0,7.0015,16,75,91,7.98,7.000999999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8619,2011-12-30,1,0,12,21,0,5,1,2,66.0,7.0015,11,84,95,8.919999999999998,7.9975999999999985,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Light Wind
8620,2011-12-30,1,0,12,22,0,5,1,2,71.0,11.0014,7,78,85,7.98,5.997799999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,High Humidity,Moderate Wind
8621,2011-12-30,1,0,12,23,0,5,1,2,66.0,16.997899999999998,13,60,73,8.919999999999998,5.997799999999998,364,1,6.648349000000001,5.041591999999998,63.6667,9.000579,491,2508,2999,Cold,Moderate Humidity,Moderate Wind
8622,2011-12-31,1,0,12,0,0,6,0,2,62.0,22.0028,7,37,44,9.86,9.997399999999999,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Cold,Moderate Humidity,Moderate Wind
8623,2011-12-31,1,0,12,1,0,6,0,2,62.0,19.0012,4,31,35,10.8,11.000600000000002,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Mild,Moderate Humidity,Moderate Wind
8624,2011-12-31,1,0,12,2,0,6,0,2,62.0,19.0012,1,27,28,10.8,11.000600000000002,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Mild,Moderate Humidity,Moderate Wind
8625,2011-12-31,1,0,12,3,0,6,0,2,62.0,19.0012,1,17,18,10.8,11.000600000000002,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Mild,Moderate Humidity,Moderate Wind
8626,2011-12-31,1,0,12,4,0,6,0,1,71.0,15.001299999999999,1,9,10,9.86,9.997399999999999,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Cold,High Humidity,Moderate Wind
8627,2011-12-31,1,0,12,5,0,6,0,2,76.0,15.001299999999999,1,0,1,8.919999999999998,7.000999999999998,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Cold,High Humidity,Moderate Wind
8628,2011-12-31,1,0,12,6,0,6,0,2,71.0,6.0032,1,5,6,10.8,11.000600000000002,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Mild,High Humidity,Light Wind
8629,2011-12-31,1,0,12,7,0,6,0,3,76.0,0.0,6,13,19,9.86,9.997399999999999,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Cold,High Humidity,No/Very Low Wind
8630,2011-12-31,1,0,12,8,0,6,0,1,81.0,8.9981,7,42,49,7.98,5.997799999999998,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Cold,High Humidity,Light Wind
8631,2011-12-31,1,0,12,9,0,6,0,1,76.0,0.0,18,72,90,9.86,9.997399999999999,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Cold,High Humidity,No/Very Low Wind
8632,2011-12-31,1,0,12,10,0,6,0,1,76.0,11.0014,20,108,128,10.8,11.000600000000002,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Mild,High Humidity,Moderate Wind
8633,2011-12-31,1,0,12,11,0,6,0,1,71.0,11.0014,65,152,217,11.739999999999998,11.997200000000003,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Mild,High Humidity,Moderate Wind
8634,2011-12-31,1,0,12,12,0,6,0,1,39.0,19.999499999999998,93,180,273,16.44,17.0,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Mild,Low Humidity,Moderate Wind
8635,2011-12-31,1,0,12,13,0,6,0,1,42.0,32.9975,108,205,313,15.5,15.9968,365,1,11.27,11.331986,61.583299999999994,14.750318,665,1820,2485,Mild,Moderate Humidity,Strong Wind
